times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
2	False	meadow	meadow:chambray_wool / meadow:felt (felted textiles)	create:pressing (compress felt into panels) or sell as trade cloth	economy	M-09	REJECT	{'REJECT': 2}	Chambray/felt are deco textiles, not clearly luxury goods with Numismatics price hooks; the economy angle is thinner tha
2	True	minecolonies	colony-produced food/luxury goods (apple_pie, baked_salmon, c:foods/* breads/soups/vegetables)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 2}	a self-running colony is a natural production engine — its surplus bread/pie/soup is the obvious sellable trade good, gi
2	False	minecolonies	minecolonies:ancienttome (research gate item)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 2}	ancient tomes gate colony research — seeding them into bounty payouts (earn via combat/bounty board) means combat progre
2	False	minecolonies_compatibility	minecolonies_compatibility:tacz_dummy_gun (colony Gunner job)	recipe	economy	M-14	REJECT	{'REJECT': 2}	Gunner is a combat job but bountiful/coin payout from colony kills is indirect; the Gunner trains colonists, it doesn't 
2	False	moblassos	moblassos:emerald_lasso	trade (villager/wandering)	economy	M-21	REJECT	{'REJECT': 2}	M-21 is provisional (leans no). Also, the lasso is a player-crafted tool with no economy hook beyond "you paid emeralds 
2	False	more_slabs_stairs_and_walls	more_slabs_stairs_and_walls stone cuts	numismatics sell (M-09 — bulk pre-cut building materials as a trade good)	economy	M-09	REJECT	{'REJECT': 2}	while possible, pre-cut decorative stone as a "luxury good" strains the motif — M-09 is explicitly for high-effort consu
2	False	mowziesmobs	mowziesmobs boss drops	numismatics sell	economy	M-09	REJECT	{'REJECT': 2}	M-14 bounty-board already covers the combat→economy path; adding a plain coin-sell on top is redundant and weakens the b
2	False	mushroomquest	mushroomquest mushroom drops as "sellable luxury goods"	bare sell		M-09	REJECT	{'REJECT': 2}	M-09 retired. Rare mushroom drops reaching trade is the ambient endpoint; the demand-gating is correctly expressed as M-
2	False	mutantszombies	mutant zombie variants	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 2}	bounty boards post contracts for mutant-variant kills — these tougher zombies are a distinct threat tier that earns coin
2	False	naturalist	naturalist:cooked_venison / cooked bushmeat	numismatics sell (trade good)	economy	M-09	ACCEPT	{'ACCEPT': 2}	a hunting-specialized player sells game meat to inland settlements; venison is a regional luxury no farmer can grow
2	True	northstar	astronomical_reading / advanced_circuit	numismatics sell	economy	M-09	REJECT	{'REJECT': 2}	astronomical_reading is a niche progression token, weak as a luxury good; advanced_circuit is already better routed as a
2	False	occultism	occultism boss-quality items (endgame rituals / Marid summon)	loot-seed	economy	M-14	REJECT	{'REJECT': 2}	Occultism doesn't spawn dungeons with loot tables the same way structure mods do — its "loot" is earned through ritual p
2	False	oceansdelight	oceansdelight:cooked_stuffed_squid / oceansdelight:cooked_stuffed_cod (mid-tier prepared fish)	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 1, 'ACCEPT': 1}	The accepted M-09 row for the elder_guardian_roll and fugu_slice (endgame/mid seafood) already covers the economy pillar
2	False	railways	railways:benchcart / semaphore (logistics infrastructure)	numismatics (train-line as trade/commerce route flavor — selling logistics services)	economy	M-21	REJECT	{'REJECT': 2}	M-21 is provisional/leans-no; and there's no clean item-routing here, just a thematic flavor argument. No coherent metho
2	False	railways	railways:conductor_cap / conductor entity (remote toolbox carrier)	recipe (crafting)	economy	M-09	REJECT	{'REJECT': 2}	the conductor is a logic entity, not a luxury good; forcing it into a coin-sale is arbitrary — no sensible "a player sel
2	False	railways	railways track/signal infrastructure	loot-seed	economy	M-14	REJECT	{'REJECT': 2}	railways adds no dungeon/structure loot tables; it's a construction mod, not a loot-bearing one — loot-seed delivery doe
2	False	samurai_dynasty	samurai_dynasty rare gems (jade, ruby) as sellable luxury	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	jade and ruby are visually distinct, culturally prestigious materials — selling them at a trade stall as luxury gems (no
2	False	securitycraft	securitycraft:sentry / keycard_reader (high-tier security gear)	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 1, 'ACCEPT': 1}	sentry/keycard gear is functional PvP/anti-grief equipment, not a luxury consumable. M-09 is for luxury goods / trade go
2	False	sereneseasons	seasonal-scarcity produce (out-of-season crops, slow-grown under greenhouse glass)	numismatics sell/bounty as rare luxury goods	economy	M-09	ACCEPT	{'ACCEPT': 2}	a tomato in winter costs coin — seasonal scarcity makes ordinary crops into trade goods; the season clock funds the play
2	False	simplehats	simplehats rare hats sold for coin	trade (numismatics)	economy	M-21	REJECT	{'REJECT': 2}	M-21 is provisional (leans no); the M-09 luxury-good sell is sufficient and is the accepted motif — adding M-21 on top i
2	True	sky_whale_ship	whale loot rarities	numismatics sell / bounty	economy	M-09	REJECT	{'REJECT': 2}	weaker overlap with the aeronautics loot routing above; a tradable-rarity edge double-uses the same single loot source a
2	False	sky_whale_ship	sky-whale loot chests	numismatics sell / bounty board	economy	M-14	REJECT	{'REJECT': 1, 'ACCEPT': 1}	M-14 is provisional/leans-no; and the whale loot itself has no defined drop to register as a bounty without designing th
2	False	sky_whale_ship	sky_whale loot tables	numismatics	economy	M-09	REJECT	{'REJECT': 2}	WEAK — the loot-table → coin path is generic and adds no distinct hook; the aeronautics seam (above) is the coherent 2nd
2	False	sky_whale_ship	sky-whale loot	`numismatics` — seed rare coins/currency into whale chests	economy	M-09	REJECT	{'REJECT': 2}	loot-coin seeding is a weak second pillar — it makes the whale an ATM, which reduces the adventure to cash-farming; the 
2	False	sky_whale_ship	sky whale loot chests	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 2}	whale-back loot includes rare trade goods (exotic drops, bounty targets) — a bounty board can name "sky whale relic" as 
2	False	sliceanddice	sliceanddice products (any FD-sliced output — meats, produce)	numismatics sell (processed food as luxury trade good)	economy	M-09	ACCEPT	{'ACCEPT': 2}	Automating a kitchen with Create/Slice&Dice lets a specialist farmer sell prepared cuts at scale — the Create food-line 
2	True	snowyspirit	gingerbread/candy decor	numismatics sell	economy	M-09	REJECT	{'REJECT': 2}	everyday festive deco as a trade good is thin — no scarcity or effort behind it; would clutter the coin web with trivial
2	False	spawn	clam meat / crab claw (mid seafood drops)	numismatics sell as exotic caught goods — aquatic catches sold for coin at a pier/market, giving ocean exploration an economic payoff	economy	M-09	ACCEPT	{'ACCEPT': 2}	a crab haul or a net-pulled pearl clam isn't just food — it's coin; seafood becomes the crew's most accessible trade com
2	False	spawn	spawn:angler_fish (exotic catch, dark-zone fish)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 2}	a deep-sea rarity fetches a fair coin at the market — exotic catches are a natural luxury trade good
2	False	spawn	spawn dossier candidate "economy via Numismatics — sell seafood as trade goods via M-09"			M-09	REJECT	{'REJECT': 2}	M-09 retired; bare sell link. The M-28 colony and M-31 logistics candidates above are the correct economy expressions.
2	False	steves_lava_chicken_music_disc	steves_lava_chicken_music_disc:hyper_potions_lava_chicken (music disc)	loot-seed	economy	M-09	REJECT	{'REJECT': 2}	M-09 requires a high-effort luxury good; a single joke disc is a meme easter egg — selling it for coin is cheap arbitrag
2	False	supplementaries	supplementaries:candy (c:foods/candy)	numismatics sell (M-09 — candy as a luxury confection trade good)	economy	M-09	ACCEPT	{'ACCEPT': 2}	supplementaries candy is a small-batch luxury food; sweet shop stalls selling candy to colonists and travelers tie this 
2	False	t_and_t	structure loot tables (forts/ships/outpost chests)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 2}	conquered pillager forts drop coin scrip — banditry pays; the settlement loot is now denominated in the pack's currency
2	False	tacz	ammo (consumable)	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 2}	generic-sellable, non-distinctive — economy de-emphasis. Ammo being purchasable is trivially true of any consumable; it 
2	False	tacz	ammo box / consumable ammo	bountiful bounty board	economy	M-14	REJECT	{'REJECT': 1, 'ACCEPT': 1}	generic-sellable, non-distinctive — economy de-emphasis. Bounty-payout for ammo doesn't add a structural economy link be
2	False	tfmg	tfmg:diesel (fuel)	numismatics sell (fuel resale / trade caravan)	economy	M-09	ACCEPT	{'ACCEPT': 2}	fuel cans on an airship economy — the refinery town sells diesel to every crew that lands
2	True	tidal-towns-1.3.4	tidal-towns ocean villages	M-21 villager trade → numismatics (provisional)	economy	M-21	REJECT	{'REJECT': 2}	M-21 is provisional and the maintainer leans *no*; surface only. Additionally this is vanilla villager trade routing, no
2	False	tidal-towns-1.3.4	tidal-towns ocean-village loot tables	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 2}	sea-village ruins pay out a coin (or bounty receipt) — coastal exploration feeds the trade economy, makes airship sea-tr
2	False	touhou_little_maid	touhou_little_maid power_point bottles (fairy drops / loot)	bountiful board → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 2}	Power-point bottles drop from maid-fairy mobs and village loot — seed them as bounty turn-ins so the maid-summoning curr
2	False	trading_floor	trading_floor:trading_depot (sell to NPC villager)	villager emerald trade	economy	M-09	REJECT	{'REJECT': 2}	M-09 retired — "emerald income from NPC" is an NPC faucet, not player-run economy. The depot's emerald output is fine as
2	True	trailandtales_delight	cherry cheese pie / cherry cheese_wheel (multi-step, high-effort)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	an artisan cheese-and-cherry pie is exactly the luxury good a colony or wandering trader pays coin for; the effort to re
2	False	underground_village	Stoneholm villager trades	numismatics economy seating	economy	M-09	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	underground settlement villagers priced in Numismatics coin — a buried trading post becomes an economy node players navi
2	False	undergroundworlds	undergroundworlds:desert_charm / antidote_flask (consumable charms)	numismatics sell	economy	M-09	REJECT	{'REJECT': 2}	charms are gear items, not consumable luxury goods — M-09 is for high-effort food/crafted consumables; selling combat ge
2	False	upgrade_aquatic	cooked aquatic fish / seafood dishes	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 2}	cooked lionfish or pike pie is a regional delicacy worth coin at the trading post — fishing settlements have something t
2	False	upgrade_aquatic	upgrade_aquatic rare fish / thrasher drops	bountiful decree	economy	M-14	REJECT	{'REJECT': 1, 'ACCEPT': 1}	generic-sellable, non-distinctive — economy de-emphasis; any rare drop is trivially a bounty objective; the structural d
2	False	valarian_conquest	faction gear / mercenary-hire trades	numismatics villager/trade economy	economy	M-14	ACCEPT	{'ACCEPT': 2}	paying a mercenary in coin — or buying faction arms from a quartermaster — is exactly how medieval economies worked; Num
2	False	valarian_conquest	valarian_conquest:*_citizenship items (faction allegiance tokens)	numismatics trade seam	economy	M-21	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	Citizenship tokens could act as faction-specific currency in a trade seam, letting players sell allegiance-gated goods a
2	False	valarian_conquest	mercenary hire (NPC recruit service)	villager trade → numismatics	economy	M-21	REJECT	{'REJECT': 1, 'ACCEPT': 1}	M-21 is provisional (maintainer leans no); also mercenary hire is more soldier-command than trade-stall exchange — the e
2	True	vc_gliders	paraglider tiers	numismatics sell	economy	M-09	REJECT	{'REJECT': 2}	a durable tool isn't a consumable luxury good; M-09 is for consumables (wine/cheese), so selling gliders is an arbitrary
2	True	vinery	wines/ciders	numismatics sale	economy	M-09	REJECT	{'REJECT': 2}	bare "luxury good→coin" is ambient, not a weave (M-09 retired); the real demand-gate is M-35 maturation above.
1	False	aeronautics	finished airship / vehicle (contraption)	numismatics	economy	M-09	REJECT	{'REJECT': 1}	A contraption isn't an item and cannot be minted/sold via Numismatics directly; there's no concrete delivery mechanism f
1	False	aeronautics	aeronautics:levitite_blend_bucket (the scarce lift reagent)	numismatics sell / trade	economy	M-09	ACCEPT	{'ACCEPT': 1}	Levitite is the rarest thing a shipwright needs — one bucket of it on the market commands a crown; the aeronautics pilla
1	False	aeronautics	simulated:rope_coupling / simulated:spring (docking logistics items)	numismatics / trading floor config-tie (M-21 provisional — docking stations at trading posts as economy infrastructure)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (maintainer leans no — villager trade→numismatics). Rope coupling as a trade node is config-side not
1	False	aeronautics	rope/docking connector (aeronautics logistics layer)	config — Numismatics trading post with a docking station adjacent	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (maintainer leans no); and a config-only "trading post near a dock" is a worldbuilding suggestion, n
1	False	aileron	Aileron loot-injected flight items	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	Aileron has no items of its own; its loot is vanilla Elytra; selling Elytra is vanilla arbitrage, not a designed weave
1	False	alcohol_industry		numismatics:vendor	economy	M-09	ACCEPT	{'ACCEPT': 1}	the local distillery puts whiskey on the vendor shelf; Create-powered brewing becomes a coin source
